,name,symbol,has_intraday,has_eod,country,acronym,country_code,city
9149,Global Ship Lease Inc - Class A,GSL,False,True,USA,NYSE,US,New York
9150,Sigma Lithium Corporation,SGMLF,False,True,USA,OTC,US,New York
9151,Seadrill Ltd,SDRL,False,True,USA,NYSE,US,New York
9152,Otonomy Inc,OTIC,False,True,USA,NASDAQ,US,New York
9153,Ignite International Brands Ltd (Subordinate Votin,BILZF,False,True,USA,OTC,US,New York
9154,Essa Pharma Inc,EPIX,False,True,USA,NASDAQ,US,New York
9155,Integra Resources Corp,IRRZF,False,True,USA,OTC,US,New York
9156,Catalyst Biosciences Inc,CBIO,False,True,USA,NASDAQ,US,New York
9157,PHX Minerals Inc - Class A,PHX,False,True,USA,NYSE,US,New York
9158,Coterra Energy Inc,CTRA,False,True,USA,NYSE,US,New York
9159,Universal Stainless & Alloy Products Inc,USAP,False,True,USA,NASDAQ,US,New York
9160,Lion One Metals Ltd,LOMLF,False,True,USA,OTC,US,New York
9161,CBB Bancorp Inc,CBBI,False,True,USA,OTC,US,New York
9162,CoastalSouth Bancshares Inc,COSO,False,True,USA,OTC,US,New York
9163,S&W Seed Company,SANW,False,True,USA,NASDAQ,US,New York
9164,Portman Ridge Finance Corp,PTMN,False,True,USA,NASDAQ,US,New York
9165,Bluestone Resources Inc,BBSRF,False,True,USA,OTC,US,New York
9166,Bank Of South Carolina Corp,BKSC,False,True,USA,NASDAQ,US,New York
9167,Contango Ore Inc,CTGO,False,True,USA,OTC,US,New York
9168,Navios Maritime Partners L.P.,NMM,False,True,USA,NYSE,US,New York
9169,Reliance Global Group Inc,RELI,False,True,USA,OTC,US,New York
9170,Akerna Corp,KERN,False,True,USA,NASDAQ,US,New York
9171,PureBase Corp,PUBC,False,True,USA,OTC,US,New York
9172,Bassett Furniture Industries Inc,BSET,False,True,USA,NASDAQ,US,New York
9173,HMN Financial Inc,HMNF,False,True,USA,NASDAQ,US,New York
9174,Biosig Technologies Inc,BSGM,False,True,USA,NASDAQ,US,New York
9175,Northern Technologies International Corp,NTIC,False,True,USA,NASDAQ,US,New York
9176,Zynerba Pharmaceuticals Inc,ZYNE,False,True,USA,NASDAQ,US,New York
9177,Nobility Homes Inc,NOBH,False,True,USA,OTC,US,New York
9178,Monopar Therapeutics Inc,MNPR,False,True,USA,NASDAQ,US,New York
9179,CBL& Associates Properties Inc - New,CBL,False,True,USA,NYSE,US,New York
9180,Private Bancorp of America Inc,PBAM,False,True,USA,OTC,US,New York
9181,KULR Technology Group Inc,KULR,False,True,USA,OTC,US,New York
9182,Calvin b. Taylor Bankshares Inc,TYCB,False,True,USA,OTC,US,New York
9183,Park City Group Inc,PCYG,False,True,USA,NASDAQ,US,New York
9184,PAVmed Inc,PAVM,False,True,USA,NASDAQ,US,New York
9185,LiqTech International Inc,LIQT,False,True,USA,NASDAQ,US,New York
9186,Chesapeake Gold Corp,CHPGF,False,True,USA,OTC,US,New York
9187,Drone Delivery Canada Corp (Variable Voting),TAKOF,False,True,USA,OTC,US,New York
9188,Valley Republic Bancorp,VLLX,False,True,USA,OTC,US,New York
9189,Jervois Global Ltd,JRVMF,False,True,USA,OTC,US,New York
9190,Garrison Capital Inc,GARS,False,True,USA,NASDAQ,US,New York
9191,First Bankers Trustshares Inc,FBTT,False,True,USA,OTC,US,New York
9192,China Rapid Finance Limited American Depositary Sh,XRF,False,True,USA,NYSE,US,New York
9193,First National Corp (Strasburg VA),FXNC,False,True,USA,NASDAQ,US,New York
9194,Investcorp Credit Management BDC Inc,ICMB,False,True,USA,NASDAQ,US,New York
9195,Icts International,ICTSF,False,True,USA,OTC,US,New York
9196,Medley Capital Corp,MCC,False,True,USA,NYSE,US,New York
9197,FTS International Inc Class A,FTSI,False,True,USA,NYSE,US,New York
9198,Harleysville Financial Corp,HARL,False,True,USA,OTC,US,New York
9199,Scynexis Inc,SCYX,False,True,USA,NASDAQ,US,New York
9200,Rekor Systems Inc,REKR,False,True,USA,NASDAQ,US,New York
9201,Security National Financial Corp - Class A,SNFCA,False,True,USA,NASDAQ,US,New York
9202,Sharps Compliance Corp,SMED,False,True,USA,NASDAQ,US,New York
9203,RYB Education Inc,RYB,False,True,USA,NYSE,US,New York
9204,Probe Gold Inc,PROBF,False,True,USA,OTC,US,New York
9205,Minaurum Gold Inc,MMRGF,False,True,USA,OTC,US,New York
9206,First Mining Gold Corp,FFMGF,False,True,USA,OTC,US,New York
9207,Burcon Nutrascience Corp,BUROF,False,True,USA,OTC,US,New York
9208,Innovative Solutions And Support Inc,ISSC,False,True,USA,NASDAQ,US,New York
9209,CANNTRUST HOLDINGS INC,CTST,False,True,USA,NYSE,US,New York
9210,Lifeist Wellness Inc,NXTTF,False,True,USA,OTC,US,New York
9211,Northway Financial Inc,NWYF,False,True,USA,OTC,US,New York
9212,ONE Group Hospitality Inc,STKS,False,True,USA,NASDAQ,US,New York
9213,Cortland Bancorp,CLDB,False,True,USA,NASDAQ,US,New York
9214,Beasley Broadcast Group Inc - Class A,BBGI,False,True,USA,NASDAQ,US,New York
9215,Virginia National Bankshares Corp,VABK,False,True,USA,OTC,US,New York
9216,Assertio Holdings Inc,ASRT,False,True,USA,NASDAQ,US,New York
9217,Gogold Resources Inc,GLGDF,False,True,USA,OTC,US,New York
9218,Astria Therapeutics Inc,CATB,False,True,USA,NASDAQ,US,New York
9219,Eaco Corp,EACO,False,True,USA,OTC,US,New York
9220,Tff Pharmaceuticals Inc,TFFP,False,True,USA,NASDAQ,US,New York
9221,Vermillion Inc,VRML,False,True,USA,NASDAQ,US,New York
9222,Merion Inc,EWLU,False,True,USA,OTC,US,New York
9223,Community West Bancshares,CWBC,False,True,USA,NASDAQ,US,New York
9224,Computer Task Group Inc,CTG,False,True,USA,NASDAQ,US,New York
9225,Trivago NV,TRVG,False,True,USA,NASDAQ,US,New York
9226,Fentura Financial Inc,FETM,False,True,USA,OTC,US,New York
9227,Lake Shore Bancorp,LSBK,False,True,USA,NASDAQ,US,New York
9228,PharmaCielo Ltd,PCLOF,False,True,USA,OTC,US,New York
9229,HireQuest Inc,HQI,False,True,USA,NASDAQ,US,New York
9230,Xeris Biopharma Holdings Inc,XERS,False,True,USA,NASDAQ,US,New York
9231,TuanChe Ltd,TC,False,True,USA,NASDAQ,US,New York
9232,Skeena Resources Ltd,SKREF,False,True,USA,OTC,US,New York
9233,Investview Inc,INVU,False,True,USA,OTC,US,New York
9234,CarParts.com Inc,PRTS,False,True,USA,NASDAQ,US,New York
9235,Denmark Bancshares Inc - Class A,DMKBA,False,True,USA,OTC,US,New York
9236,Sound Financial Bancorp Inc,SFBC,False,True,USA,NASDAQ,US,New York
9237,United Bancorporation of Alabama Inc - Class A,UBAB,False,True,USA,OTC,US,New York
9238,Surface Oncology Inc,SURF,False,True,USA,NASDAQ,US,New York
9239,Mandatum Pankki Oyj,MDNAF,False,True,USA,OTC,US,New York
9240,South Atlantic Bancshares Inc,SABK,False,True,USA,OTC,US,New York
9241,Nuvera Communications Inc,NUVR,False,True,USA,OTC,US,New York
9242,Trevi Therapeutics Inc,TRVI,False,True,USA,NASDAQ,US,New York
9243,Turtle Beach Corp,HEAR,False,True,USA,NASDAQ,US,New York
9244,PENSARE ACQUISITION CORP,WRLS,False,True,USA,NASDAQ,US,New York
9245,Atomera Inc,ATOM,False,True,USA,NASDAQ,US,New York
9246,UTStarcom Holdings Corp,UTSI,False,True,USA,NASDAQ,US,New York
9247,Avenir Wellness Solutions Inc,CURR,False,True,USA,OTC,US,New York
9248,SHARING ECONOMY INTERNATIONAL INC.,SEII,False,True,USA,OTC,US,New York
9249,Enthusiast Gaming Holdings Inc,ENGMF,False,True,USA,OTC,US,New York
9250,Urban One Inc - Class A,UONE,False,True,USA,NASDAQ,US,New York
9251,Steel Connect Inc,STCN,False,True,USA,NASDAQ,US,New York
9252,Sesen Bio Inc,SESN,False,True,USA,NASDAQ,US,New York
9253,Cypress Environmental Partners L.P.,CELP,False,True,USA,NYSE,US,New York
9254,Lee Enterprises Inc,LEE,False,True,USA,NYSE,US,New York
9255,SMTC Corp,SMTX,False,True,USA,NASDAQ,US,New York
9256,Liquidmetal Technologies Inc,LQMT,False,True,USA,OTC,US,New York
9257,KBL Merger Corp IV,KBLM,False,True,USA,NASDAQ,US,New York
9258,Pro-Dex Inc (co),PDEX,False,True,USA,NASDAQ,US,New York
9259,Magal Security Systems,MAGS,False,True,USA,NASDAQ,US,New York
9260,Martin Midstream Partners LP,MMLP,False,True,USA,NASDAQ,US,New York
9261,F & M Bank Corp,FMBM,False,True,USA,OTC,US,New York
9262,Emcore Corp,EMKR,False,True,USA,NASDAQ,US,New York
9263,Grandsouth Bancorporation,GRRB,False,True,USA,OTC,US,New York
9264,Nautilus Inc,NLS,False,True,USA,NYSE,US,New York
9265,Fission Uranium Corp,FCUUF,False,True,USA,OTC,US,New York
9266,Equillium Inc,EQ,False,True,USA,NASDAQ,US,New York
9267,Lantronix Inc,LTRX,False,True,USA,NASDAQ,US,New York
9268,TOMI Environmental Solutions Inc,TOMZ,False,True,USA,OTC,US,New York
9269,Onewater Marine Inc - Class A,ONEW,False,True,USA,NASDAQ,US,New York
9270,Epsilon Energy Ltd,EPSN,False,True,USA,NASDAQ,US,New York
9271,SGOCO Group Ltd,SGOC,False,True,USA,NASDAQ,US,New York
9272,Biondvax Pharmaceuticals Ltd,BVXV,False,True,USA,NASDAQ,US,New York
9273,VOXX International Corp - Class A,VOXX,False,True,USA,NASDAQ,US,New York
9274,Amex Exploration Inc,AMXEF,False,True,USA,OTC,US,New York
9275,Community Bancorp Inc Vermont,CMTV,False,True,USA,OTC,US,New York
9276,American River Bancshares,AMRB,False,True,USA,NASDAQ,US,New York
9277,PRGX Global Inc,PRGX,False,True,USA,NASDAQ,US,New York
9278,Vaccinex Inc,VCNX,False,True,USA,NASDAQ,US,New York
9279,Proteostasis Therapeutics Inc,PTI,False,True,USA,NASDAQ,US,New York
9280,Veritone Inc,VERI,False,True,USA,NASDAQ,US,New York
9281,The Supreme Cannabis Company Inc,SPRWF,False,True,USA,OTC,US,New York
9282,Resonant Inc,RESN,False,True,USA,NASDAQ,US,New York
9283,PARETEUM CORPORATION,TEUM,False,True,USA,NASDAQ,US,New York
9284,Randolph Bancorp Inc,RNDB,False,True,USA,NASDAQ,US,New York
9285,Emmaus Life Sciences Incorporation,EMMA,False,True,USA,OTC,US,New York
9286,Research Solutions Inc,RSSS,False,True,USA,OTC,US,New York
9287,Ledyard Financial Group Inc,LFGP,False,True,USA,OTC,US,New York
9288,SORL AUTO PARTS INC.,SORL,False,True,USA,NASDAQ,US,New York
9289,Horizon Global Corp,HZN,False,True,USA,NYSE,US,New York
9290,BlackRock Florida Municipal 2020 Term Tr,BFO,False,True,USA,NYSE,US,New York
9291,Benitec Biopharma Inc,BNTC,False,True,USA,NASDAQ,US,New York
9292,Grindrod Shipping Holdings Ltd,GRIN,False,True,USA,NASDAQ,US,New York
9293,Integrity Applications Inc,IGAP,False,True,USA,OTC,US,New York
9294,"KANNALIFE, INC.",KLFE,False,True,USA,OTC,US,New York
9295,Perma-Fix Environmental Services Inc,PESI,False,True,USA,NASDAQ,US,New York
9296,EdtechX Holdings Acquisition Corp II - Class A,EDTX,False,True,USA,NASDAQ,US,New York
9297,AstroNova Inc,ALOT,False,True,USA,NASDAQ,US,New York
9298,Celcuity Inc,CELC,False,True,USA,NASDAQ,US,New York
9299,Extraction Oil & Gas Inc - New,XOG,False,True,USA,NASDAQ,US,New York
9300,LiveXLive Media Inc,LIVX,False,True,USA,NASDAQ,US,New York
9301,Strattec Security Corp,STRT,False,True,USA,NASDAQ,US,New York
9302,United Bancorp Inc (Martins Ferry OH),UBCP,False,True,USA,NASDAQ,US,New York
9303,Tenzing Acquisition Corp,TZAC,False,True,USA,NASDAQ,US,New York
9304,Airgain Inc,AIRG,False,True,USA,NASDAQ,US,New York
9305,Flotek Industries Inc,FTK,False,True,USA,NYSE,US,New York
9306,Sandridge Energy Inc New,SD,False,True,USA,NYSE,US,New York
9307,Heritage Cannabis Holdings Corp,HERTF,False,True,USA,OTC,US,New York
9308,Champions Oncology Inc,CSBR,False,True,USA,NASDAQ,US,New York
9309,Trevali Mining Corp,TREVF,False,True,USA,OTC,US,New York
9310,Hut 8 Mining Corp,HUTMF,False,True,USA,OTC,US,New York
9311,Jeffersonville Bancorp,JFBC,False,True,USA,OTC,US,New York
9312,ATIF Holdings Ltd,ATIF,False,True,USA,NASDAQ,US,New York
9313,Verona Pharma Plc,VRNA,False,True,USA,NASDAQ,US,New York
9314,IWEB Inc,IWBB,False,True,USA,OTC,US,New York
9315,Tuesday Morning Corp,TUES,False,True,USA,NASDAQ,US,New York
9316,AnPac Bio-Medical Science Co Ltd,ANPC,False,True,USA,NASDAQ,US,New York
9317,China XD Plastics Co Ltd,CXDC,False,True,USA,NASDAQ,US,New York
9318,Nephros Inc,NEPH,False,True,USA,NASDAQ,US,New York
9319,Axcella Health Inc,AXLA,False,True,USA,NASDAQ,US,New York
9320,Consumer Portfolio Service Inc,CPSS,False,True,USA,NASDAQ,US,New York
9321,Community First Bancshares Inc,CFBI,False,True,USA,NASDAQ,US,New York
9322,CF Bankshares Inc,CFBK,False,True,USA,NASDAQ,US,New York
9323,Transglobe Energy Corp,TGA,False,True,USA,NASDAQ,US,New York
9324,Emclaire Financial Corp,EMCF,False,True,USA,NASDAQ,US,New York
9325,FFBW Inc,FFBW,False,True,USA,NASDAQ,US,New York
9326,MSB Financial Corp,MSBF,False,True,USA,NASDAQ,US,New York
9327,G5 Entertainment,GENTF,False,True,USA,OTC,US,New York
9328,Immunic Inc,IMUX,False,True,USA,NASDAQ,US,New York
9329,Urban One Inc - Class D,UONEK,False,True,USA,NASDAQ,US,New York
9330,Hennessy Advisors Inc,HNNA,False,True,USA,NASDAQ,US,New York
9331,CSI Compressco LP,CCLP,False,True,USA,NASDAQ,US,New York
9332,Orgenesis Inc,ORGS,False,True,USA,NASDAQ,US,New York
9333,IEC Electronics Corp,IEC,False,True,USA,NASDAQ,US,New York
9334,Forum Energy Technologies Inc,FET,False,True,USA,NYSE,US,New York
9335,MobileSmith Inc,MOST,False,True,USA,OTC,US,New York
9336,CohBar Inc,CWBR,False,True,USA,NASDAQ,US,New York
9337,Millennial Lithium Corp,MLNLF,False,True,USA,OTC,US,New York
9338,Almonty Industries Inc,ALMTF,False,True,USA,OTC,US,New York
9339,ROCKY MOUNTAIN DEALERSHIPS INC.,RCKXF,False,True,USA,OTC,US,New York
9340,Maiden Holdings Ltd,MHLD,False,True,USA,NASDAQ,US,New York
9341,WEALTHBRIDGE ACQUISITION LIMITED,HHHH,False,True,USA,NASDAQ,US,New York
9342,United Bancshares Inc (OH),UBOH,False,True,USA,NASDAQ,US,New York
9343,Four Seasons Education (Cayman) Inc,FEDU,False,True,USA,NYSE,US,New York
9344,Pintec Technology Holdings Ltd,PT,False,True,USA,NASDAQ,US,New York
9345,Identiv Inc,INVE,False,True,USA,NASDAQ,US,New York
9346,Nutriband Inc,NTRB,False,True,USA,OTC,US,New York
9347,ClearPoint Neuro Inc,CLPT,False,True,USA,NASDAQ,US,New York
9348,Capital Senior Living Corp,CSU,False,True,USA,NYSE,US,New York
9349,PFSWEB Inc,PFSW,False,True,USA,NASDAQ,US,New York
9350,8i Enterprises Acquisition Corp,JFK,False,True,USA,NASDAQ,US,New York
9351,Sanuwave Health Inc,SNWV,False,True,USA,OTC,US,New York
9352,AVEO Pharmaceuticals Inc,AVEO,False,True,USA,NASDAQ,US,New York
9353,Menlo Therapeutics Inc,MNLO,False,True,USA,NASDAQ,US,New York
9354,Fauquier Bankshares Inc,FBSS,False,True,USA,NASDAQ,US,New York
9355,Trevena Inc,TRVN,False,True,USA,NASDAQ,US,New York
9356,Wayside Technology Group Inc,WSTG,False,True,USA,NASDAQ,US,New York
9357,Transact Technologies Inc,TACT,False,True,USA,NASDAQ,US,New York
9358,Neos Therapeutics Inc,NEOS,False,True,USA,NASDAQ,US,New York
9359,ASLAN Pharmaceuticals Ltd,ASLN,False,True,USA,NASDAQ,US,New York
9360,Sotherly Hotels Inc,SOHO,False,True,USA,NASDAQ,US,New York
9361,Shiloh Industries Inc,SHLO,False,True,USA,NASDAQ,US,New York
9362,Jiayin Group Inc,JFIN,False,True,USA,NASDAQ,US,New York
9363,Full House Resorts Inc,FLL,False,True,USA,NASDAQ,US,New York
9364,General Electric Capital Corp,GEC,False,True,USA,NASDAQ,US,New York
9365,Kingstone Cos. Inc,KINS,False,True,USA,NASDAQ,US,New York
9366,Frequency Electronics Inc,FEIM,False,True,USA,NASDAQ,US,New York
9367,Luby`s Inc,LUB,False,True,USA,NYSE,US,New York
9368,Enlivex Therapeutics Ltd,ENLV,False,True,USA,NASDAQ,US,New York
9369,Charah Solutions Inc,CHRA,False,True,USA,NYSE,US,New York
9370,United-Guardian Inc,UG,False,True,USA,NASDAQ,US,New York
9371,Weidai Ltd,WEI,False,True,USA,NYSE,US,New York
9372,TILT Holdings Inc,TLLTF,False,True,USA,OTC,US,New York
9373,Discovery Metals Corp,DSVMF,False,True,USA,OTC,US,New York
9374,Parkway Acquisition Corp,PKKW,False,True,USA,OTC,US,New York
9375,YRC Worldwide Inc,YRCW,False,True,USA,NASDAQ,US,New York
9376,ABACUS HEALTH PRODUCTS INC,ABAHF,False,True,USA,OTC,US,New York
9377,CV Sciences Inc,CVSI,False,True,USA,OTC,US,New York
9378,MEDICINE MAN TECHNOLOGIES INC.,MDCL,False,True,USA,OTC,US,New York
9379,Baudax Bio Inc,BXRX,False,True,USA,NASDAQ,US,New York
9380,Amtech Systems Inc,ASYS,False,True,USA,NASDAQ,US,New York
9381,AquaBounty Technologies Inc,AQB,False,True,USA,NASDAQ,US,New York
9382,RigNet Inc,RNET,False,True,USA,NASDAQ,US,New York
9383,Hunt Companies Finance Trust Inc,HCFT,False,True,USA,NYSE,US,New York
9384,Synlogic Inc,SYBX,False,True,USA,NASDAQ,US,New York
9385,MediWound Ltd,MDWD,False,True,USA,NASDAQ,US,New York
9386,IF Bancorp Inc,IROQ,False,True,USA,NASDAQ,US,New York
9387,Nighthawk Gold Corp,MIMZF,False,True,USA,OTC,US,New York
9388,Oramed Pharmaceuticals Inc,ORMP,False,True,USA,NASDAQ,US,New York
9389,Kish Bancorp Inc,KISB,False,True,USA,OTC,US,New York
9390,Quintana Energy Services Inc,QES,False,True,USA,NYSE,US,New York
9391,U.S. Well Services Inc - Class A,USWS,False,True,USA,NASDAQ,US,New York
9392,Cardiol Therapeutics Inc - Class A,CRTPF,False,True,USA,OTC,US,New York
9393,Aurania Resources Ltd,AUIAF,False,True,USA,OTC,US,New York
9394,Lincoln Educational Services Corp,LINC,False,True,USA,NASDAQ,US,New York
9395,Eyenovia Inc,EYEN,False,True,USA,NASDAQ,US,New York
9396,Concierge Technologies Inc,CNCG,False,True,USA,OTC,US,New York
9397,Elite Pharmaceuticals Inc,ELTP,False,True,USA,OTC,US,New York
9398,Jerash holdings (US) Inc,JRSH,False,True,USA,NASDAQ,US,New York
9399,Nicholas Financial Inc,NICK,False,True,USA,NASDAQ,US,New York
9400,NCS Multistage Holdings Inc,NCSM,False,True,USA,NASDAQ,US,New York
9401,Crexendo Inc,CXDO,False,True,USA,OTC,US,New York
9402,Perma-Pipe International Holdings Inc,PPIH,False,True,USA,NASDAQ,US,New York
9403,Axovant Sciences Ltd,AXGT,False,True,USA,NASDAQ,US,New York
9404,Ark Restaurants Corp,ARKR,False,True,USA,NASDAQ,US,New York
9405,Onconova Therapeutics Inc,ONTX,False,True,USA,NASDAQ,US,New York
9406,Electrameccanica Vehicles Corp,SOLO,False,True,USA,NASDAQ,US,New York
9407,Smart Sand Inc,SND,False,True,USA,NASDAQ,US,New York
9408,Magyar Bancorp Inc,MGYR,False,True,USA,NASDAQ,US,New York
9409,Infrastructure and Energy Alternatives Inc,IEA,False,True,USA,NASDAQ,US,New York
9410,DLH Holdings Corp,DLHC,False,True,USA,NASDAQ,US,New York
9411,Radient Technologies Inc,RDDTF,False,True,USA,OTC,US,New York
9412,Coda Octopus Group Inc,CODA,False,True,USA,NASDAQ,US,New York
9413,Gulf Island Fabrication Inc,GIFI,False,True,USA,NASDAQ,US,New York
9414,Ameriserv Financial Inc,ASRV,False,True,USA,NASDAQ,US,New York
9415,Leaf Group Ltd,LEAF,False,True,USA,NYSE,US,New York
9416,Entasis Therapeutics Holdings Inc,ETTX,False,True,USA,NASDAQ,US,New York
9417,Mohawk Group Holdings Inc,MWK,False,True,USA,NASDAQ,US,New York
9418,Rare Element Resources Ltd,REEMF,False,True,USA,OTC,US,New York
9419,China Automotive Systems Inc,CAAS,False,True,USA,NASDAQ,US,New York
9420,Entourage Health Corp,WDDMF,False,True,USA,OTC,US,New York
9421,Aviat Networks Inc,AVNW,False,True,USA,NASDAQ,US,New York
9422,Concord Medical Services,CCM,False,True,USA,NYSE,US,New York
9423,LightInTheBox Holding Co Ltd,LITB,False,True,USA,NYSE,US,New York
9424,VIVO Cannabis Inc,VVCIF,False,True,USA,OTC,US,New York
9425,Fire & Flower Holdings Corp,FFLWF,False,True,USA,OTC,US,New York
9426,Great Elm Capital Corp,GECC,False,True,USA,NASDAQ,US,New York
9427,PharmaCyte Biotech Inc,PMCB,False,True,USA,OTC,US,New York
9428,Mahanagar Telephone Nigam Ltd,MTENY,False,True,USA,OTC,US,New York
9429,Iota Communications Inc,IOTC,False,True,USA,OTC,US,New York
9430,Wayne Savings Bancshares Inc,WAYN,False,True,USA,OTC,US,New York
9431,HL Acquisitions Corp,HCCH,False,True,USA,NASDAQ,US,New York
9432,Freedom Finl Hldgs Inc,FDVA,False,True,USA,OTC,US,New York
9433,Katahdin Bankshares Corporation,KTHN,False,True,USA,OTC,US,New York
9434,Epigenomics AG,EPGNF,False,True,USA,OTC,US,New York
9435,Leap Therapeutics Inc,LPTX,False,True,USA,NASDAQ,US,New York
9436,Everspin Technologies Inc,MRAM,False,True,USA,NASDAQ,US,New York
9437,Pulse Seismic Inc - Class A,PLSDF,False,True,USA,OTC,US,New York
9438,Chembio Diagnostics Inc,CEMI,False,True,USA,NASDAQ,US,New York
9439,Oncolytics Biotech Inc,ONCY,False,True,USA,NASDAQ,US,New York
9440,First US Bancshares Inc,FUSB,False,True,USA,NASDAQ,US,New York
9441,Cns Pharmaceuticals Inc,CNSP,False,True,USA,NASDAQ,US,New York
9442,Asta Funding Inc,ASFI,False,True,USA,NASDAQ,US,New York
9443,Blackhawk Bancorp Inc,BHWB,False,True,USA,OTC,US,New York
9444,Soligenix Inc,SNGX,False,True,USA,NASDAQ,US,New York
9445,Cumberland Pharmaceuticals Inc,CPIX,False,True,USA,NASDAQ,US,New York
9446,Vivani Medical Inc,EYES,False,True,USA,NASDAQ,US,New York
9447,Stabilis Solutions Inc,SLNG,False,True,USA,OTC,US,New York
9448,Flower One Holdings Inc,FLOOF,False,True,USA,OTC,US,New York
9449,Red Lion Hotels Corporation,RLH,False,True,USA,NYSE,US,New York
9450,Infinity Pharmaceuticals Inc,INFI,False,True,USA,NASDAQ,US,New York
9451,Big Rock partners Acquisition Corp,BRPA,False,True,USA,NASDAQ,US,New York
9452,Pathfinder Bancorp Inc,PBHC,False,True,USA,NASDAQ,US,New York
