symbol,Unnamed: 0,name,has_intraday,has_eod,acronym
EQIX,5223,Equinix Inc,False,True,NASDAQ
TGT,5224,Target Corp,False,True,NYSE
JD,5225,JD.com Inc,False,True,NASDAQ
REGN,5226,Regeneron Pharmaceuticals Inc,False,True,NASDAQ
VALE,5227,Vale S.A.,False,True,NYSE
WBK,5228,Westpac Banking Corp,False,True,NYSE
BSX,5229,Boston Scientific Corp,False,True,NYSE
ABEV,5230,Ambev S.A.,False,True,NYSE
COP,5231,Conoco Phillips,False,True,NYSE
EQNR,5232,Equinor ASA,False,True,NYSE
SHW,5233,Sherwin-Williams Company,False,True,NYSE
EPD,5234,Enterprise Products Partners L P,False,True,NYSE
WMMVY,5235,WalMart De Mex Sp A,False,True,OTC
VMW,5236,Vmware Inc - Class A,False,True,NYSE
APD,5237,Air Products & Chemicals Inc,False,True,NYSE
AON,5238,Aon plc. - Class A,False,True,NYSE
TRP,5239,TC Energy Corporation,False,True,NYSE
DE,5240,Deere & Company,False,True,NYSE
WM,5241,Waste Management Inc,False,True,NYSE
KMB,5242,Kimberly-Clark Corp,False,True,NYSE
MCO,5243,Moody`s Corp,False,True,NYSE
AEP,5244,American Electric Power Company Inc,False,True,NYSE
HUM,5245,Humana Inc,False,True,NYSE
GD,5246,General Dynamics Corp,False,True,NYSE
RELX,5247,RELX Plc,False,True,NYSE
ATVI,5248,Activision Blizzard Inc,False,True,NASDAQ
SCHW,5249,Charles Schwab Corp,False,True,NYSE
NGG,5250,National Grid Plc,False,True,NYSE
ABB,5251,ABB Ltd,False,True,NYSE
NSC,5252,Norfolk Southern Corp,False,True,NYSE
PGR,5253,Progressive Corp,False,True,NYSE
BAX,5254,Baxter International Inc,False,True,NYSE
GPDNF,5255,Danone,False,True,OTC
LHX,5256,L3Harris Technologies Inc,False,True,NYSE
PBR,5257,Petroleo Brasileiro S.A. Petrobras,False,True,NYSE
KMI,5258,Kinder Morgan Inc - Class P,False,True,NYSE
HCA,5259,HCA Healthcare Inc,False,True,NYSE
DANOY,5260,Danone,False,True,OTC
EXC,5261,Exelon Corp,False,True,NASDAQ
HMC,5262,Honda Motor,False,True,NYSE
EW,5263,Edwards Lifesciences Corp,False,True,NYSE
GM,5264,General Motors Company,False,True,NYSE
E,5265,Eni Spa,False,True,NYSE
INFY,5266,Infosys Ltd,False,True,NYSE
LRCX,5267,Lam Research Corp,False,True,NASDAQ
IBN,5268,ICICI Bank Ltd,False,True,NYSE
PUK,5269,Prudential plc,False,True,NYSE
LVS,5270,Las Vegas Sands Corp,False,True,NYSE
NTES,5271,NetEase Inc,False,True,NASDAQ
LYG,5272,Lloyds Banking Group plc,False,True,NYSE
BMO,5273,Bank of Montreal,False,True,NYSE
SRE,5274,Sempra Energy,False,True,NYSE
WBA,5275,Walgreens Boots Alliance Inc,False,True,NASDAQ
BCE,5276,BCE Inc,False,True,NYSE
SMFG,5277,Sumitomo Mitsui Financial Group Inc,False,True,NYSE
ADSK,5278,Autodesk Inc,False,True,NASDAQ
ILMN,5279,Illumina Inc,False,True,NASDAQ
ADI,5280,Analog Devices Inc,False,True,NASDAQ
NEM,5281,Newmont Corp,False,True,NYSE
BBL,5282,BHP Group Plc,False,True,NYSE
COF,5283,Capital One Financial Corp,False,True,NYSE
EMR,5284,Emerson Electric Company,False,True,NYSE
SU,5285,Suncor Energy Inc,False,True,NYSE
DG,5286,Dollar General Corp,False,True,NYSE
ETN,5287,Eaton Corporation plc,False,True,NYSE
UBS,5288,UBS Group AG,False,True,NYSE
MET,5289,Metlife Inc,False,True,NYSE
PSA,5290,Public Storage,False,True,NYSE
S,5291,SentinelOne Inc - Class A,False,True,NYSE
ROST,5292,Ross Stores Inc,False,True,NASDAQ
PHG,5293,Koninklijke Philips N.V.,False,True,NYSE
TRI,5294,Thomson-Reuters Corp,False,True,NYSE
WDAY,5295,Workday Inc - Class A,False,True,NASDAQ
KDP,5296,Keurig Dr Pepper Inc,False,True,NYSE
ROP,5297,Roper Technologies Inc,False,True,NYSE
AMX,5298,America Movil S.A.B.DE C.V.,False,True,NYSE
MAR,5299,Marriott International Inc - Class A,False,True,NASDAQ
SPG,5300,Simon Property Group Inc,False,True,NYSE
TEAM,5301,Atlassian Corporation - Class A,False,True,NASDAQ
SLB,5302,SLB,False,True,NYSE
EOG,5303,EOG Resources Inc,False,True,NYSE
EC,5304,Ecopetrol SA,False,True,NYSE
ORAN,5305,Orange.,False,True,NYSE
AIG,5306,American International Group Inc,False,True,NYSE
CNC,5307,Centene Corp,False,True,NYSE
GOLD,5308,Barrick Gold Corp,False,True,NYSE
MNST,5309,Monster Beverage Corp,False,True,NASDAQ
XEL,5310,Xcel Energy Inc,False,True,NASDAQ
ALL,5311,Allstate Corp (The),False,True,NYSE
ING,5312,ING Groep N.V.,False,True,NYSE
BK,5313,Bank Of New York Mellon Corp,False,True,NYSE
SYY,5314,Sysco Corp,False,True,NYSE
FDX,5315,Fedex Corp,False,True,NYSE
STZ,5316,Constellation Brands Inc - Class A,False,True,NYSE
CP,5317,Canadian Pacific Railway Ltd,False,True,NYSE
CM,5319,Canadian Imperial Bank Of Commerce,False,True,NYSE
SQ,5320,Block Inc - Class A,False,True,NYSE
CTSH,5321,Cognizant Technology Solutions Corp - Class A,False,True,NASDAQ
SBAC,5322,SBA Communications Corp - Class A,False,True,NASDAQ
NXPI,5323,NXP Semiconductors NV,False,True,NASDAQ
TRV,5324,Travelers Companies Inc,False,True,NYSE
BIDU,5325,Baidu Inc,False,True,NASDAQ
ITUB,5326,Itau Unibanco Holding S.A.,False,True,NYSE
MFG,5327,Mizuho Financial Group Inc,False,True,NYSE
WEC,5329,WEC Energy Group Inc,False,True,NYSE
MFC,5330,Manulife Financial Corp,False,True,NYSE
HSY,5331,Hershey Company,False,True,NYSE
EXPGF,5332,Experian Plc,False,True,OTC
PSX,5333,Phillips 66,False,True,NYSE
GIS,5334,General Mills Inc,False,True,NYSE
WELL,5335,Welltower Inc,False,True,NYSE
EXPGY,5336,Experian Plc,False,True,OTC
DD,5337,DuPont de Nemours Inc,False,True,NYSE
ES,5338,Eversource Energy,False,True,NYSE
MELI,5339,MercadoLibre Inc,False,True,NASDAQ
BBVA,5340,Banco Bilbao Vizcaya Argentaria.,False,True,NYSE
EA,5341,Electronic Arts Inc,False,True,NASDAQ
KHC,5342,Kraft Heinz Company,False,True,NASDAQ
ZM,5343,Zoom Video Communications Inc - Class A,False,True,NASDAQ
AFL,5344,Aflac Inc,False,True,NYSE
DELL,5345,Dell Technologies Inc - Class C,False,True,NYSE
INFO,5346,IHS Markit Ltd,False,True,NYSE
BSBR,5347,Banco Santander (Brasil) S.A.,False,True,NYSE
BCS,5348,Barclays plc,False,True,NYSE
DOW,5349,Dow Inc,False,True,NYSE
MSI,5350,Motorola Solutions Inc,False,True,NYSE
TEF,5351,Telefonica S.A,False,True,NYSE
DAL,5352,Delta Air Lines Inc,False,True,NYSE
ET,5353,Energy Transfer LP,False,True,NYSE
TDG,5354,Transdigm Group Incorporated,False,True,NYSE
ALC,5355,Alcon Inc,False,True,NYSE
HPQ,5356,HP Inc,False,True,NYSE
RSG,5358,Republic Services Inc,False,True,NYSE
EBAY,5359,EBay Inc,False,True,NASDAQ
PRU,5360,Prudential Financial Inc,False,True,NYSE
AVB,5361,Avalonbay Communities Inc,False,True,NYSE
AAUKF,5362,Anglo American plc,False,True,OTC
TROW,5363,T. Rowe Price Group Inc,False,True,NASDAQ
LULU,5364,Lululemon Athletica Inc,False,True,NASDAQ
NGLOY,5365,Anglo American plc,False,True,OTC
EQR,5366,Equity Residential Properties Trust,False,True,NYSE
JCI,5367,Johnson Controls International plc,False,True,NYSE
MPC,5368,Marathon Petroleum Corp,False,True,NYSE
CTAS,5369,Cintas Corporation,False,True,NASDAQ
PAYX,5370,Paychex Inc,False,True,NASDAQ
OXY,5371,Occidental Petroleum Corp,False,True,NYSE
ED,5373,Consolidated Edison Inc,False,True,NYSE
SIRI,5374,Sirius XM Holdings Inc,False,True,NASDAQ
VFC,5375,VF Corp,False,True,NYSE
CNQ,5376,Canadian Natural Resources Ltd,False,True,NYSE
OKE,5377,Oneok Inc,False,True,NYSE
GZPFY,5378,Gazprom Neft,False,True,OTC
APH,5379,Amphenol Corp - Class A,False,True,NYSE
TEL,5380,TE Connectivity Ltd,False,True,NYSE
IQV,5381,IQVIA Holdings Inc,False,True,NYSE
ZBH,5382,Zimmer Biomet Holdings Inc,False,True,NYSE
YUM,5383,Yum Brands Inc,False,True,NYSE
CRH,5384,CRH Plc,False,True,NYSE
RACE,5385,Ferrari N.V.,False,True,NYSE
ORLY,5386,O`Reilly Automotive Inc,False,True,NASDAQ
DLR,5387,Digital Realty Trust Inc,False,True,NYSE
TT,5388,Trane Technologies plc - Class A,False,True,NYSE
PEG,5389,Public Service Enterprise Group Inc,False,True,NYSE
F,5390,Ford Motor Company,False,True,NYSE
TWTR,5391,Twitter Inc,False,True,NYSE
SCCO,5392,Southern Copper Corporation,False,True,NYSE
VRSK,5393,Verisk Analytics Inc,False,True,NASDAQ
CAJ,5394,Canon Inc,False,True,NYSE
CS,5395,Credit Suisse Group AG,False,True,NYSE
HLT,5396,Hilton Worldwide Holdings Inc,False,True,NYSE
MSCI,5397,MSCI Inc,False,True,NYSE
MCK,5398,Mckesson Corporation,False,True,NYSE
CSGP,5399,Costar Group Inc,False,True,NASDAQ
IFNNF,5400,Infineon Technologies AG,False,True,OTC
WCN,5401,Waste Connections Inc,False,True,NYSE
O,5402,Realty Income Corp,False,True,NYSE
BBD,5403,Banco Bradesco S.A.,False,True,NYSE
ADRNY,5404,Koninklijke Ahold Delhaize N.V.,False,True,OTC
RBS,5405,,False,True,NYSE
QSR,5406,Restaurant Brands International Inc,False,True,NYSE
WLTW,5407,Willis Towers Watson Public Ltd Company,False,True,NASDAQ
TLK,5408,Telkom Indonesia (Persero) Tbk PT,False,True,NYSE
VLO,5409,Valero Energy Corp,False,True,NYSE
FE,5410,Firstenergy Corp,False,True,NYSE
IFNNY,5411,Infineon Technologies AG,False,True,OTC
SLF,5412,Sun Life Financial Inc,False,True,NYSE
A,5413,Agilent Technologies Inc,False,True,NYSE
SPOT,5414,Spotify Technology S.A.,False,True,NYSE
FSNUF,5415,Fresenius SE & Co. KGaA,False,True,OTC
DXCM,5416,Dexcom Inc,False,True,NASDAQ
HKHHF,5417,Heineken Holdings,False,True,OTC
HKHHY,5418,Heineken Holdings,False,True,OTC
ETR,5419,Entergy Corp,False,True,NYSE
BLL,5420,Ball Corp,False,True,NYSE
AHODF,5421,Koninklijke Ahold Delhaize N.V.,False,True,OTC
PPG,5422,PPG Industries Inc,False,True,NYSE
EIX,5423,Edison International,False,True,NYSE
AWK,5424,American Water Works Co. Inc,False,True,NYSE
RMD,5425,Resmed Inc,False,True,NYSE
CCEP,5426,Coca-Cola Europacific Partners Plc,False,True,NYSE
TSN,5427,Tyson Foods Inc - Class A,False,True,NYSE
KLAC,5428,KLA Corp,False,True,NASDAQ
LYB,5429,LyondellBasell Industries NV - Class A,False,True,NYSE
STM,5430,ST Microelectronics,False,True,NYSE
PH,5431,Parker-Hannifin Corp,False,True,NYSE
AZO,5432,Autozone Inc,False,True,NYSE
KR,5433,Kroger Company,False,True,NYSE
ERIC,5434,Telefonaktiebolaget L M Ericsson,False,True,NASDAQ
RCI,5435,Rogers Communications Inc - Class B,False,True,NYSE
PPL,5436,PPL Corp,False,True,NYSE
CHU,5437,China Unicom Hong Kong Ltd,False,True,NYSE
LBRDK,5438,Liberty Broadband Corp - Series C,False,True,NASDAQ
TU,5439,Telus Corp,False,True,NYSE
LUV,5440,Southwest Airlines Company,False,True,NYSE
FTV,5441,Fortive Corp,False,True,NYSE
SPLK,5442,Splunk Inc,False,True,NASDAQ
HRL,5443,Hormel Foods Corp,False,True,NYSE
PCAR,5444,Paccar Inc,False,True,NASDAQ
LBRDA,5445,Liberty Broadband Corp - Series A,False,True,NASDAQ
BBDO,5446,Banco Bradesco S.A.,False,True,NYSE
STT,5447,State Street Corp,False,True,NYSE
FMS,5448,Fresenius Medical Care AG & Co. KGaA,False,True,NYSE
WMB,5449,Williams Cos Inc,False,True,NYSE
CMI,5450,Cummins Inc,False,True,NYSE
NTR,5451,Nutrien Ltd,False,True,NYSE
PDD,5452,PDD Holdings Inc,False,True,NASDAQ
VRSN,5453,Verisign Inc,False,True,NASDAQ
DTP,5454,DTE Energy Company. Units,False,True,NYSE
DTE,5455,DTE Energy Company,False,True,NYSE
CERN,5456,Cerner Corp,False,True,NASDAQ
FLT,5457,Fleetcor Technologies Inc,False,True,NYSE
CEA,5458,China Eastern Airlines Corporation Ltd,False,True,NYSE
LBRDB,5459,Liberty Broadband Corp - Series B,False,True,OTC
IDXX,5460,Idexx Laboratories Inc,False,True,NASDAQ
MCHP,5461,Microchip Technology Inc,False,True,NASDAQ
ROK,5462,Rockwell Automation Inc,False,True,NYSE
ANSS,5463,Ansys Inc,False,True,NASDAQ
TAL,5464,TAL Education Group,False,True,NYSE
CCL,5465,Carnival Corp (Paired Stock),False,True,NYSE
K,5466,Kellogg Company,False,True,NYSE
FNV,5467,Franco-Nevada Corporation,False,True,NYSE
SNPS,5468,Synopsys Inc,False,True,NASDAQ
ADM,5469,Archer Daniels Midland Company,False,True,NYSE
XP,5470,XP Inc - Class A,False,True,NASDAQ
NOK,5471,Nokia Corp,False,True,NYSE
CTVA,5472,Corteva Inc,False,True,NYSE
CLX,5473,Clorox Company,False,True,NYSE
ALXN,5474,Alexion Pharmaceuticals Inc,False,True,NASDAQ
DHI,5475,D.R. Horton Inc,False,True,NYSE
AEE,5476,Ameren Corp,False,True,NYSE
RDSMY,5477,Koninklijke DSM N.V.,False,True,OTC
BXP,5478,Boston Properties Inc,False,True,NYSE
VEEV,5479,Veeva Systems Inc - Class A,False,True,NYSE
WIT,5480,Wipro Ltd,False,True,NYSE
CMG,5481,Chipotle Mexican Grill,False,True,NYSE
EDU,5482,New Oriental Education & Technology Group Inc,False,True,NYSE
APTV,5483,Aptiv PLC,False,True,NYSE
SWP,5484,Stanley Black Decker Inc Corporate Units,False,True,NYSE
SWK,5485,Stanley Black & Decker Inc,False,True,NYSE
WY,5486,Weyerhaeuser Company,False,True,NYSE
IX,5487,Orix Corporation,False,True,NYSE
AME,5488,Ametek Inc,False,True,NYSE
LEN,5489,Lennar Corp - Class A,False,True,NYSE
BBY,5490,Best Buy Co. Inc,False,True,NYSE
AMTD,5491,AMTD IDEA Group,False,True,NASDAQ
MPLX,5492,MPLX LP,False,True,NYSE
XLNX,5493,Xilinx Inc,False,True,NASDAQ
FERGY,5494,Ferguson Plc.,False,True,OTC
DFS,5495,Discover Financial Services,False,True,NYSE
WOSCF,5496,Ferguson Plc.,False,True,OTC
PXD,5497,Pioneer Natural Resources Company,False,True,NYSE
MKC,5498,McCormick & Co. Inc (Non Voting),False,True,NYSE
FAST,5499,Fastenal Company,False,True,NASDAQ
CPRT,5501,Copart Inc,False,True,NASDAQ
RNG,5502,RingCentral Inc - Class A,False,True,NYSE
FTS,5503,Fortis Inc,False,True,NYSE
ZNH,5504,China Southern Airlines Company Ltd,False,True,NYSE
SNN,5505,Smith & Nephew plc,False,True,NYSE
IMBBF,5506,Imperial Brands Plc,False,True,OTC
ARE,5507,Alexandria Real Estate Equities Inc,False,True,NYSE
ESS,5508,Essex Property Trust Inc,False,True,NYSE
VTR,5509,Ventas Inc,False,True,NYSE
AJG,5510,Arthur J. Gallagher & Company,False,True,NYSE
SGEN,5511,Seagen Inc,False,True,NASDAQ
PBA,5512,Pembina Pipeline Corporation,False,True,NYSE
IMBBY,5513,Imperial Brands Plc,False,True,OTC
CBRE,5514,CBRE Group Inc - Class A,False,True,NYSE
EFX,5515,Equifax Inc,False,True,NYSE
CDNS,5516,Cadence Design Systems Inc,False,True,NASDAQ
FSUGY,5517,Fortescue Metals Group Ltd,False,True,OTC
GIB,5518,CGI Inc - Class A,False,True,NYSE
FCAU,5519,Fiat Chrysler Automobiles NV,False,True,NYSE
CMS,5520,CMS Energy Corporation,False,True,NYSE
SNAP,5521,Snap Inc - Class A,False,True,NYSE
HIG,5522,Hartford Financial Services Group Inc,False,True,NYSE
MTCH,5523,Match Group Inc - New,False,True,NASDAQ
NDAQ,5524,Nasdaq Inc - 144A,False,True,NASDAQ
HNP,5525,Huaneng Power International Inc,False,True,NYSE
FSUMF,5526,Fortescue Metals Group Ltd,False,True,OTC
GLW,5527,Corning Inc,False,True,NYSE
CHD,5528,Church & Dwight Co. Inc,False,True,NYSE
FOXA,5529,Fox Corporation - Class A,False,True,NASDAQ
FMX,5530,Fomento Economico Mexicano S.A.B. de C.V.,False,True,NYSE
DLTR,5531,Dollar Tree Inc,False,True,NASDAQ
MTB,5532,M & T Bank Corp,False,True,NYSE
MTD,5533,Mettler-Toledo International Inc,False,True,NYSE
FOX,5534,Fox Corporation - Class B,False,True,NASDAQ
ABC,5535,Amerisource Bergen Corp,False,True,NYSE
LH,5536,Laboratory Corp Of America Holdings,False,True,NYSE
PANW,5537,Palo Alto Networks Inc,False,True,NYSE
SYF,5538,Synchrony Financial,False,True,NYSE
ALGN,5539,Align Technology Inc,False,True,NASDAQ
FTNT,5540,Fortinet Inc,False,True,NASDAQ
KEYS,5541,Keysight Technologies Inc,False,True,NYSE
APO,5542,Apollo Global Management Inc - Class A (New),False,True,NYSE
TRU,5543,TransUnion,False,True,NYSE
FRC,5544,First Republic Bank,False,True,NYSE
FITB,5545,Fifth Third Bancorp,False,True,NASDAQ
VMC,5546,Vulcan Materials Company,False,True,NYSE
GRMN,5547,Garmin Ltd,False,True,NASDAQ
AMP,5548,Ameriprise Financial Inc,False,True,NYSE
NTRS,5549,Northern Trust Corp,False,True,NASDAQ
DISH,5550,Dish Network Corp - Class A,False,True,NASDAQ
WDC,5551,Western Digital Corp,False,True,NASDAQ
VIACA,5552,ViacomCBS Inc - Class A,False,True,NASDAQ
SWKS,5553,Skyworks Solutions Inc,False,True,NASDAQ
MKL,5554,Markel Corp,False,True,NYSE
IAC,5555,IAC Inc - New,False,True,NASDAQ
ACGL,5556,Arch Capital Group Ltd,False,True,NASDAQ
PEAK,5557,Healthpeak OP LLC,False,True,NYSE
LFC,5558,China Life Insurance Company,False,True,NYSE
HES,5559,Hess Corporation,False,True,NYSE
BMRN,5560,Biomarin Pharmaceutical Inc,False,True,NASDAQ
INCY,5561,Incyte Corp,False,True,NASDAQ
REPYF,5562,Repsol S.A,False,True,OTC
PAYC,5563,Paycom Software Inc,False,True,NYSE
ATUS,5564,Altice USA Inc - Class A,False,True,NYSE
CDW,5565,CDW Corp,False,True,NASDAQ
REPYY,5566,Repsol S.A,False,True,OTC
YUMC,5567,Yum China Holdings Inc,False,True,NYSE
CINF,5568,Cincinnati Financial Corp,False,True,NASDAQ
TCOM,5569,Trip.com Group Ltd,False,True,NASDAQ
DB,5570,Deutsche Bank AG,False,True,NYSE
DISCB,5571,Warner Bros.Discovery Inc - Class B,False,True,NASDAQ
BEP,5572,Brookfield Renewable Partners LP,False,True,NYSE
GBOOF,5573,GRUPO FIN BANORTE SE,False,True,OTC
AGR,5574,Avangrid Inc,False,True,NYSE
INVH,5575,Invitation Homes Inc,False,True,NYSE
COO,5576,Cooper Companies Inc,False,True,NYSE
RCL,5577,Royal Caribbean Group,False,True,NYSE
MAA,5578,Mid-America Apartment Communities Inc,False,True,NYSE
EVRG,5579,Evergy Inc,False,True,NYSE
KKR,5580,KKR & Co. Inc,False,True,NYSE
ODFL,5582,Old Dominion Freight Line Inc,False,True,NASDAQ
SE,5583,Sea Ltd,False,True,NYSE
TFX,5584,Teleflex Incorporated,False,True,NYSE
TIF,5585,TIFFANY & CO,False,True,NYSE
KEY,5586,Keycorp,False,True,NYSE
AKZOY,5587,Akzo Nobel N.V.,False,True,OTC
DOCU,5588,DocuSign Inc,False,True,NASDAQ
HEI,5589,Heico Corp,False,True,NYSE
GBOOY,5590,Grupo Financiero Banorte,False,True,OTC
DOV,5591,Dover Corp,False,True,NYSE
CAH,5592,Cardinal Health Inc,False,True,NYSE
OKTA,5593,Okta Inc - Class A,False,True,NASDAQ
CPB,5594,Campbell Soup Company,False,True,NYSE
LDOS,5595,Leidos Holdings Inc,False,True,NYSE
BAP,5596,Credicorp Ltd,False,True,NYSE
HPE,5597,Hewlett Packard Enterprise Company,False,True,NYSE
GWW,5598,W.W. Grainger Inc,False,True,NYSE
SUI,5599,Sun Communities Inc,False,True,NYSE
MLM,5600,Martin Marietta Materials Inc,False,True,NYSE
GMAB,5601,Genmab,False,True,NASDAQ
AMCR,5602,Amcor Plc,False,True,NYSE
BIP,5603,Brookfield Infrastructure Partners L.P,False,True,NYSE
RYAAY,5604,Ryanair Holdings Plc,False,True,NASDAQ
MXIM,5605,Maxim Integrated Products Inc,False,True,NASDAQ
AKZOF,5606,Akzo Nobel N.V.,False,True,OTC
ANET,5607,Arista Networks Inc,False,True,NYSE
DGX,5608,Quest Diagnostics Inc,False,True,NYSE
OMC,5609,Omnicom Group Inc,False,True,NYSE
XYL,5610,Xylem Inc,False,True,NYSE
ULTA,5611,Ulta Beauty Inc,False,True,NASDAQ
AKAM,5612,Akamai Technologies Inc,False,True,NASDAQ
WORK,5613,Slack Technologies Inc - Class A,False,True,NYSE
KSU,5614,Kansas City Southern,False,True,NYSE
FCX,5615,Freeport-McMoRan Inc,False,True,NYSE
MRVL,5616,Marvell Technology Inc,False,True,NASDAQ
CHKP,5617,Check Point Software Technolgies,False,True,NASDAQ
MT,5618,ArcelorMittal,False,True,NYSE
ZTO,5619,ZTO Express (Cayman) Inc,False,True,NYSE
IP,5620,International Paper Company,False,True,NYSE
KMX,5621,Carmax Inc,False,True,NYSE
NVR,5622,NVR Inc,False,True,NYSE
UAL,5623,United Airlines Holdings Inc,False,True,NASDAQ
TWLO,5624,Twilio Inc Class A,False,True,NYSE
MGA,5625,Magna International Inc,False,True,NYSE
LSXMA,5626,Liberty Media Corp (Tracking Stock - SiriusXM) Ser,False,True,NASDAQ
SSNC,5627,SS&C Technologies Holdings Inc,False,True,NASDAQ
WPC,5628,W. P. Carey Inc,False,True,NYSE
LSXMK,5629,Liberty Media Corp (Tracking Stock - SiriusXM) Ser,False,True,NASDAQ
UDR,5630,UDR Inc,False,True,NYSE
BURL,5631,Burlington Stores Inc,False,True,NYSE
EXR,5632,Extra Space Storage Inc,False,True,NYSE
LNT,5633,Alliant Energy Corp,False,True,NASDAQ
VIAC,5634,ViacomCBS Inc - Class B,False,True,NASDAQ
MKTX,5635,MarketAxess Holdings Inc,False,True,NASDAQ
NMR,5636,Nomura Holdings Inc,False,True,NYSE
VIV,5637,Telefonica Brasil S.A.,False,True,NYSE
LSXMB,5638,Liberty Media Corp (Tracking Stock - SiriusXM) Ser,False,True,NASDAQ
CAG,5639,Conagra Brands Inc,False,True,NYSE
ENIA,5640,Enel Americas SA,False,True,NYSE
L,5641,Loews Corp,False,True,NYSE
JBSAY,5642,JBS SA,False,True,OTC
STE,5643,Steris Plc,False,True,NYSE
RF,5644,Regions Financial Corp,False,True,NYSE
DISCA,5645,,False,True,NASDAQ
GLPG,5646,Galapagos NV,False,True,NASDAQ
ATO,5647,Atmos Energy Corp,False,True,NYSE
CTL,5648,CenturyLink Inc,False,True,NYSE
ELS,5649,Equity Lifestyle Properties Inc,False,True,NYSE
NLY,5650,Annaly Capital Management Inc,False,True,NYSE
WPM,5651,Wheaton Precious Metals Corp,False,True,NYSE
YNDX,5652,Yandex NV - Class A,False,True,NASDAQ
IFFT,5653,International Flavors Fragrances Inc 600 Tangible ,False,True,NYSE
IFF,5654,International Flavors & Fragrances Inc,False,True,NYSE
EXPE,5655,Expedia Group Inc,False,True,NASDAQ
CFG,5656,Citizens Financial Group Inc,False,True,NYSE
TTWO,5657,Take-Two Interactive Software Inc,False,True,NASDAQ
HAL,5658,Halliburton Company,False,True,NYSE
CXO,5659,Concho Resources Inc,False,True,NYSE
J,5660,Jacobs Solutions Inc,False,True,NYSE
IEP,5661,Icahn Enterprises L P,False,True,NASDAQ
CTXS,5662,Citrix Systems Inc,False,True,NASDAQ
SKM,5663,SK Telecom Co Ltd,False,True,NYSE
STX,5665,Seagate Technology Holdings Plc,False,True,NASDAQ
LBTYB,5666,Liberty Global plc - Class B,False,True,NASDAQ
TDY,5667,Teledyne Technologies Inc,False,True,NYSE
ROKU,5668,Roku Inc - Class A,False,True,NASDAQ
TYL,5669,Tyler Technologies Inc,False,True,NYSE
BRO,5670,Brown & Brown Inc,False,True,NYSE
DDOG,5671,Datadog Inc - Class A,False,True,NASDAQ
DPZ,5672,Dominos Pizza Inc,False,True,NYSE
ALNY,5673,Alnylam Pharmaceuticals Inc,False,True,NASDAQ
DISCK,5674,Warner Bros.Discovery Inc - Series C,False,True,NASDAQ
PKX,5675,POSCO Holdings Inc,False,True,NYSE
DRE,5676,Duke Realty Corp,False,True,NYSE
ROL,5677,Rollins Inc,False,True,NYSE
EPAM,5678,EPAM Systems Inc,False,True,NYSE
HOLX,5679,Hologic Inc,False,True,NASDAQ
NUE,5680,Nucor Corp,False,True,NYSE
MMP,5681,Magellan Midstream Partners L.P.,False,True,NYSE
GPC,5682,Genuine Parts Company,False,True,NYSE
WAT,5684,Waters Corp,False,True,NYSE
HBAN,5685,Huntington Bancshares Inc,False,True,NASDAQ
LW,5686,Lamb Weston Holdings Inc,False,True,NYSE
WRB,5687,W.R. Berkley Corp,False,True,NYSE
FMC,5688,FMC Corp,False,True,NYSE
LYV,5689,Live Nation Entertainment Inc,False,True,NYSE
KB,5690,KB Financial Group Inc,False,True,NYSE
SJM,5691,J.M. Smucker Company,False,True,NYSE
ARNC,5692,Arconic Corporation,False,True,NYSE
SUZ,5693,Suzano S.A.,False,True,NYSE
PFG,5694,Principal Financial Group Inc,False,True,NASDAQ
JKHY,5695,Jack Henry & Associates Inc,False,True,NASDAQ
CNHI,5696,CNH Industrial NV,False,True,NYSE
PSXP,5697,Phillips 66 Partners LP,False,True,NYSE
MAS,5698,Masco Corp,False,True,NYSE
LBTYA,5699,Liberty Global plc - Class A,False,True,NASDAQ
WAB,5700,Westinghouse Air Brake Technologies Corp,False,True,NYSE
TTD,5701,Trade Desk Inc - Class A,False,True,NASDAQ
TEVA,5702,Teva- Pharmaceutical Industries Ltd,False,True,NYSE
EXPD,5703,Expeditors International Of Washington Inc,False,True,NASDAQ
LYFT,5704,Lyft Inc Cls A,False,True,NASDAQ
STNE,5705,StoneCo Ltd - Class A,False,True,NASDAQ
AEM,5706,Agnico Eagle Mines Ltd,False,True,NYSE
BGNE,5707,BeiGene Ltd,False,True,NASDAQ
BR,5708,Broadridge Financial Solutions Inc,False,True,NYSE
MPW,5709,Medical Properties Trust Inc,False,True,NYSE
CRWD,5710,Crowdstrike Holdings Inc - Class A,False,True,NASDAQ
LBTYK,5711,Liberty Global plc - Class C,False,True,NASDAQ
WPP,5712,WPP Plc.,False,True,NYSE
VICI,5713,VICI Properties Inc,False,True,NYSE
PHM,5714,PulteGroup Inc,False,True,NYSE
CNP,5715,Centerpoint Energy Inc,False,True,NYSE
CNA,5716,CNA Financial Corp,False,True,NYSE
VAR,5717,Varian Medical Systems Inc,False,True,NYSE
LN,5718,LINE Corporation American Depositary Shares each r,False,True,NYSE
GDDY,5719,Godaddy Inc - Class A,False,True,NYSE
FNF,5720,Fidelity National Financial Inc,False,True,NYSE
QRVO,5721,Qorvo Inc,False,True,NASDAQ
AES,5722,AES Corp,False,True,NYSE
NLOK,5723,NortonLifeLock Inc,False,True,NASDAQ
KEP,5724,Korea Electric Power,False,True,NYSE
OTEX,5725,Open Text Corp,False,True,NASDAQ
WST,5726,West Pharmaceutical Services Inc,False,True,NYSE
